Parent Title 2017,Hierarchy Level 2017,Parent Title 2018,Hierarchy Level 2018,Child Title 2017,Child Title 2018,Child Hierarchy Level 2017,Child Hierarchy Level 2018,Semantic Similarity Score
Subchapter P—Capital Gains and Losses,3.Subchapter,Subchapter P—Capital Gains and Losses,3.Subchapter,PART III—GENERAL RULES FOR DETER - MINING CAPITAL GAINS AND LOSSES,PART V—S PECI AL R ULES F OR BO NDS AN D OTHER D EBT I NSTRUMENTS,4.Part,4.Part,0.7883966
Subchapter P—Capital Gains and Losses,3.Subchapter,Subchapter P—Capital Gains and Losses,3.Subchapter,PART III—GENERAL RULES FOR DETER - MINING CAPITAL GAINS AND LOSSES,PART VI—TRE ATME NT O F CE RTAIN P ASSIVE FOREI GN INVE STME NT CO MPANIES,4.Part,4.Part,0.8435944
Subchapter P—Capital Gains and Losses,3.Subchapter,Subchapter P—Capital Gains and Losses,3.Subchapter,PART IV—SPECIAL RULES FOR DETERMIN - ING CAPITAL GAINS AND LOSSES,PART I—TRE ATME NT O F C APITAL G AINS,4.Part,4.Part,0.7822847
Subchapter P—Capital Gains and Losses,3.Subchapter,Subchapter P—Capital Gains and Losses,3.Subchapter,PART IV—SPECIAL RULES FOR DETERMIN - ING CAPITAL GAINS AND LOSSES,PART II—TRE ATME NT O F C APITAL L OSSES,4.Part,4.Part,0.77831125
Subchapter P—Capital Gains and Losses,3.Subchapter,Subchapter P—Capital Gains and Losses,3.Subchapter,PART IV—SPECIAL RULES FOR DETERMIN - ING CAPITAL GAINS AND LOSSES,PART III—G ENERAL R ULES F OR DETE RMINING C APITAL G AINS AN D L OSSES,4.Part,4.Part,0.8052676
Subchapter P—Capital Gains and Losses,3.Subchapter,Subchapter P—Capital Gains and Losses,3.Subchapter,PART IV—SPECIAL RULES FOR DETERMIN - ING CAPITAL GAINS AND LOSSES,PART IV—S PECI AL R ULES F OR DETE RMINING C APITAL G AINS AN D L OSSES,4.Part,4.Part,0.8612618
Subchapter P—Capital Gains and Losses,3.Subchapter,Subchapter P—Capital Gains and Losses,3.Subchapter,PART IV—SPECIAL RULES FOR DETERMIN - ING CAPITAL GAINS AND LOSSES,PART V—S PECI AL R ULES F OR BO NDS AN D OTHER D EBT I NSTRUMENTS,4.Part,4.Part,0.8069794
Subchapter P—Capital Gains and Losses,3.Subchapter,Subchapter P—Capital Gains and Losses,3.Subchapter,PART IV—SPECIAL RULES FOR DETERMIN - ING CAPITAL GAINS AND LOSSES,PART VI—TRE ATME NT O F CE RTAIN P ASSIVE FOREI GN INVE STME NT CO MPANIES,4.Part,4.Part,0.80536914
Subchapter P—Capital Gains and Losses,3.Subchapter,Subchapter P—Capital Gains and Losses,3.Subchapter,PART V—SPECIAL RULES FOR BONDS AND   OTHER DEBT INSTRUMENTS,PART I—TRE ATME NT O F C APITAL G AINS,4.Part,4.Part,0.7744736
Subchapter P—Capital Gains and Losses,3.Subchapter,Subchapter P—Capital Gains and Losses,3.Subchapter,PART V—SPECIAL RULES FOR BONDS AND   OTHER DEBT INSTRUMENTS,PART II—TRE ATME NT O F C APITAL L OSSES,4.Part,4.Part,0.7705127
Subchapter P—Capital Gains and Losses,3.Subchapter,Subchapter P—Capital Gains and Losses,3.Subchapter,PART V—SPECIAL RULES FOR BONDS AND   OTHER DEBT INSTRUMENTS,PART III—G ENERAL R ULES F OR DETE RMINING C APITAL G AINS AN D L OSSES,4.Part,4.Part,0.7914679
Subchapter P—Capital Gains and Losses,3.Subchapter,Subchapter P—Capital Gains and Losses,3.Subchapter,PART V—SPECIAL RULES FOR BONDS AND   OTHER DEBT INSTRUMENTS,PART IV—S PECI AL R ULES F OR DETE RMINING C APITAL G AINS AN D L OSSES,4.Part,4.Part,0.81872654
Subchapter P—Capital Gains and Losses,3.Subchapter,Subchapter P—Capital Gains and Losses,3.Subchapter,PART V—SPECIAL RULES FOR BONDS AND   OTHER DEBT INSTRUMENTS,PART V—S PECI AL R ULES F OR BO NDS AN D OTHER D EBT I NSTRUMENTS,4.Part,4.Part,0.890273
Subchapter P—Capital Gains and Losses,3.Subchapter,Subchapter P—Capital Gains and Losses,3.Subchapter,PART V—SPECIAL RULES FOR BONDS AND   OTHER DEBT INSTRUMENTS,PART VI—TRE ATME NT O F CE RTAIN P ASSIVE FOREI GN INVE STME NT CO MPANIES,4.Part,4.Part,0.8070134
Subchapter P—Capital Gains and Losses,3.Subchapter,Subchapter P—Capital Gains and Losses,3.Subchapter,PART VI—TREATMENT OF CERTAIN PAS - SIVE FOREIGN INVESTMENT COMPANIES,PART I—TRE ATME NT O F C APITAL G AINS,4.Part,4.Part,0.80611867
Subchapter P—Capital Gains and Losses,3.Subchapter,Subchapter P—Capital Gains and Losses,3.Subchapter,PART VI—TREATMENT OF CERTAIN PAS - SIVE FOREIGN INVESTMENT COMPANIES,PART II—TRE ATME NT O F C APITAL L OSSES,4.Part,4.Part,0.8087684
Subchapter P—Capital Gains and Losses,3.Subchapter,Subchapter P—Capital Gains and Losses,3.Subchapter,PART VI—TREATMENT OF CERTAIN PAS - SIVE FOREIGN INVESTMENT COMPANIES,PART III—G ENERAL R ULES F OR DETE RMINING C APITAL G AINS AN D L OSSES,4.Part,4.Part,0.81381655
Subchapter P—Capital Gains and Losses,3.Subchapter,Subchapter P—Capital Gains and Losses,3.Subchapter,PART VI—TREATMENT OF CERTAIN PAS - SIVE FOREIGN INVESTMENT COMPANIES,PART IV—S PECI AL R ULES F OR DETE RMINING C APITAL G AINS AN D L OSSES,4.Part,4.Part,0.8525846
Subchapter P—Capital Gains and Losses,3.Subchapter,Subchapter P—Capital Gains and Losses,3.Subchapter,PART VI—TREATMENT OF CERTAIN PAS - SIVE FOREIGN INVESTMENT COMPANIES,PART V—S PECI AL R ULES F OR BO NDS AN D OTHER D EBT I NSTRUMENTS,4.Part,4.Part,0.8411119
Subchapter P—Capital Gains and Losses,3.Subchapter,Subchapter P—Capital Gains and Losses,3.Subchapter,PART VI—TREATMENT OF CERTAIN PAS - SIVE FOREIGN INVESTMENT COMPANIES,PART VI—TRE ATME NT O F CE RTAIN P ASSIVE FOREI GN INVE STME NT CO MPANIES,4.Part,4.Part,0.8591932
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART I—INCOME AVERAGING,PART I—I NCOME A VERAGING,4.Part,4.Part,0.9264971
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART I—INCOME AVERAGING,PART II—M ITIGATION O F EF FECT O F LIMITATIONS AN D OT HER P ROVIS IONS,4.Part,4.Part,0.8085817
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART I—INCOME AVERAGING,PART III—REP EALED],4.Part,4.Part,0.7990372
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART I—INCOME AVERAGING,PART IV—REP EALED],4.Part,4.Part,0.79342884
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART I—INCOME AVERAGING,PART V—CLAI M O F RI GHT,4.Part,4.Part,0.82698095
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART I—INCOME AVERAGING,PART VI—REP EALED],4.Part,4.Part,0.8227893
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART II—MITIGATION OF EFFECT OF   LIMITATIONS AND OTHER PROVISIONS,PART I—I NCOME A VERAGING,4.Part,4.Part,0.75900257
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART II—MITIGATION OF EFFECT OF   LIMITATIONS AND OTHER PROVISIONS,PART II—M ITIGATION O F EF FECT O F LIMITATIONS AN D OT HER P ROVIS IONS,4.Part,4.Part,0.8460505
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART II—MITIGATION OF EFFECT OF   LIMITATIONS AND OTHER PROVISIONS,PART III—REP EALED],4.Part,4.Part,0.697258
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART II—MITIGATION OF EFFECT OF   LIMITATIONS AND OTHER PROVISIONS,PART IV—REP EALED],4.Part,4.Part,0.66179943
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART II—MITIGATION OF EFFECT OF   LIMITATIONS AND OTHER PROVISIONS,PART V—CLAI M O F RI GHT,4.Part,4.Part,0.7032679
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART II—MITIGATION OF EFFECT OF   LIMITATIONS AND OTHER PROVISIONS,PART VI—REP EALED],4.Part,4.Part,0.7094408
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART III—REPEALED],PART I—I NCOME A VERAGING,4.Part,4.Part,0.7703446
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART III—REPEALED],PART II—M ITIGATION O F EF FECT O F LIMITATIONS AN D OT HER P ROVIS IONS,4.Part,4.Part,0.6531919
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART III—REPEALED],PART III—REP EALED],4.Part,4.Part,0.9847167
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART III—REPEALED],PART IV—REP EALED],4.Part,4.Part,0.8663316
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART III—REPEALED],PART V—CLAI M O F RI GHT,4.Part,4.Part,0.74312043
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART III—REPEALED],PART VI—REP EALED],4.Part,4.Part,0.88522816
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART IV—REPEALED],PART I—I NCOME A VERAGING,4.Part,4.Part,0.78334033
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART IV—REPEALED],PART II—M ITIGATION O F EF FECT O F LIMITATIONS AN D OT HER P ROVIS IONS,4.Part,4.Part,0.67828846
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART IV—REPEALED],PART III—REP EALED],4.Part,4.Part,0.8764311
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART IV—REPEALED],PART IV—REP EALED],4.Part,4.Part,0.9860542
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART IV—REPEALED],PART V—CLAI M O F RI GHT,4.Part,4.Part,0.7540673
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART IV—REPEALED],PART VI—REP EALED],4.Part,4.Part,0.92310584
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART V—CLAIM OF RIGHT,PART I—I NCOME A VERAGING,4.Part,4.Part,0.8569966
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART V—CLAIM OF RIGHT,PART II—M ITIGATION O F EF FECT O F LIMITATIONS AN D OT HER P ROVIS IONS,4.Part,4.Part,0.75269675
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART V—CLAIM OF RIGHT,PART III—REP EALED],4.Part,4.Part,0.76529646
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART V—CLAIM OF RIGHT,PART IV—REP EALED],4.Part,4.Part,0.8182838
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART V—CLAIM OF RIGHT,PART V—CLAI M O F RI GHT,4.Part,4.Part,0.9139151
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART V—CLAIM OF RIGHT,PART VI—REP EALED],4.Part,4.Part,0.8529556
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART VI—REPEALED],PART I—I NCOME A VERAGING,4.Part,4.Part,0.8102957
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART VI—REPEALED],PART II—M ITIGATION O F EF FECT O F LIMITATIONS AN D OT HER P ROVIS IONS,4.Part,4.Part,0.69825673
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART VI—REPEALED],PART III—REP EALED],4.Part,4.Part,0.89844924
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART VI—REPEALED],PART IV—REP EALED],4.Part,4.Part,0.92530143
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART VI—REPEALED],PART V—CLAI M O F RI GHT,4.Part,4.Part,0.8002861
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART VI—REPEALED],PART VI—REP EALED],4.Part,4.Part,0.9857727
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART VII—RECOVERIES OF FOREIGN   EXPROPRIATION LOSSES,PART I—I NCOME A VERAGING,4.Part,4.Part,0.79907966
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART VII—RECOVERIES OF FOREIGN   EXPROPRIATION LOSSES,PART II—M ITIGATION O F EF FECT O F LIMITATIONS AN D OT HER P ROVIS IONS,4.Part,4.Part,0.83111227
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART VII—RECOVERIES OF FOREIGN   EXPROPRIATION LOSSES,PART III—REP EALED],4.Part,4.Part,0.7354852
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART VII—RECOVERIES OF FOREIGN   EXPROPRIATION LOSSES,PART IV—REP EALED],4.Part,4.Part,0.75147605
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART VII—RECOVERIES OF FOREIGN   EXPROPRIATION LOSSES,PART V—CLAI M O F RI GHT,4.Part,4.Part,0.7885616
Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,Subchapter Q—Readjustment of Tax Between Years and Special Limitations,3.Subchapter,PART VII—RECOVERIES OF FOREIGN   EXPROPRIATION LOSSES,PART VI—REP EALED],4.Part,4.Part,0.80259645
[CHAPTER 5—REPEALED],2.Chapter,[CHAPTER 5—REPEALED],2.Chapter,Subchapter E—Repealed],Subchapter E—Repealed],3.Subchapter,3.Subchapter,1.0
[CHAPTER 5—REPEALED],2.Chapter,[CHAPTER 5—REPEALED],2.Chapter,Subchapter E—Repealed],Subchapter F—Repealed],3.Subchapter,3.Subchapter,0.92266953
[CHAPTER 5—REPEALED],2.Chapter,[CHAPTER 5—REPEALED],2.Chapter,Subchapter F—Repealed],Subchapter E—Repealed],3.Subchapter,3.Subchapter,0.92266953
[CHAPTER 5—REPEALED],2.Chapter,[CHAPTER 5—REPEALED],2.Chapter,Subchapter F—Repealed],Subchapter F—Repealed],3.Subchapter,3.Subchapter,1.0
[CHAPTER 37—REPEALED],2.Chapter,[CHAPTER 5—REPEALED],2.Chapter,Subchapter E—Repealed],Subchapter E—Repealed],3.Subchapter,3.Subchapter,1.0
[CHAPTER 37—REPEALED],2.Chapter,[CHAPTER 5—REPEALED],2.Chapter,Subchapter E—Repealed],Subchapter F—Repealed],3.Subchapter,3.Subchapter,0.92266953
[CHAPTER 37—REPEALED],2.Chapter,[CHAPTER 5—REPEALED],2.Chapter,Subchapter F—Repealed],Subchapter E—Repealed],3.Subchapter,3.Subchapter,0.92266953
[CHAPTER 37—REPEALED],2.Chapter,[CHAPTER 5—REPEALED],2.Chapter,Subchapter F—Repealed],Subchapter F—Repealed],3.Subchapter,3.Subchapter,1.0
[CHAPTER 38—REPEALED] 1,2.Chapter,[CHAPTER 5—REPEALED],2.Chapter,Subchapter E—Repealed],Subchapter E—Repealed],3.Subchapter,3.Subchapter,1.0
[CHAPTER 38—REPEALED] 1,2.Chapter,[CHAPTER 5—REPEALED],2.Chapter,Subchapter E—Repealed],Subchapter F—Repealed],3.Subchapter,3.Subchapter,0.92266953
[CHAPTER 38—REPEALED] 1,2.Chapter,[CHAPTER 5—REPEALED],2.Chapter,Subchapter F—Repealed],Subchapter E—Repealed],3.Subchapter,3.Subchapter,0.92266953
[CHAPTER 38—REPEALED] 1,2.Chapter,[CHAPTER 5—REPEALED],2.Chapter,Subchapter F—Repealed],Subchapter F—Repealed],3.Subchapter,3.Subchapter,1.0
CHAPTER 67—INTEREST,2.Chapter,[CHAPTER 5—REPEALED],2.Chapter,Subchapter A—Interest on Underpayments,Subchapter E—Repealed],3.Subchapter,3.Subchapter,0.8006707
CHAPTER 67—INTEREST,2.Chapter,[CHAPTER 5—REPEALED],2.Chapter,Subchapter A—Interest on Underpayments,Subchapter F—Repealed],3.Subchapter,3.Subchapter,0.7968933
CHAPTER 67—INTEREST,2.Chapter,[CHAPTER 5—REPEALED],2.Chapter,Subchapter B—Interest on Overpayments,Subchapter E—Repealed],3.Subchapter,3.Subchapter,0.7862701
CHAPTER 67—INTEREST,2.Chapter,[CHAPTER 5—REPEALED],2.Chapter,Subchapter B—Interest on Overpayments,Subchapter F—Repealed],3.Subchapter,3.Subchapter,0.7887694
CHAPTER 67—INTEREST,2.Chapter,[CHAPTER 5—REPEALED],2.Chapter,Subchapter C—Determination of Interest Rate;   Compounding of Interest,Subchapter E—Repealed],3.Subchapter,3.Subchapter,0.74006957
CHAPTER 67—INTEREST,2.Chapter,[CHAPTER 5—REPEALED],2.Chapter,Subchapter C—Determination of Interest Rate;   Compounding of Interest,Subchapter F—Repealed],3.Subchapter,3.Subchapter,0.7353393
